376.719576,0.018439,0.059263889,0
381.729576,0.012467,0.062193717,0
386.739576,0.011061,0.063370698,0
391.749576,0.010889,0.065278239,0
396.749576,0.012836,0.067859426,0
401.759576,0.012032,0.068991655,0
406.769576,0.014135,0.069563994,0
411.779576,0.016084,0.075114634,0
416.789576,0.018515,0.074240633,0
421.799576,0.019943,0.07521004,0
426.809576,0.021633,0.076368857,0
431.819576,0.02319,0.080818855,0
436.819576,0.023921,0.084079582,0
441.829576,0.024368,0.087420022,0
446.839576,0.025462,0.089816266,0
451.849576,0.026196,0.089836261,0
456.859576,0.027307,0.091628203,0
461.869576,0.028066,0.09212885,0
466.879576,0.028686,0.091914612,0
471.879576,0.029366,0.093665033,0
476.889576,0.030195,0.097387499,0
481.899576,0.031121,0.101399396,0
486.909576,0.031676,0.103354006,0
491.919576,0.032029,0.104392756,0
496.929576,0.032801,0.107569394,0
501.939576,0.034102,0.111973359,0
506.949576,0.035982,0.114113545,0
511.949576,0.038718,0.117342213,0
516.959576,0.043804,0.121218675,0
521.969576,0.049803,0.120781956,0
526.979576,0.056121,0.125380458,0
531.989576,0.061368,0.130580441,0
536.999576,0.064898,0.135535131,0
542.009576,0.067729,0.139831031,0
547.009576,0.069482,0.142003616,0
552.019576,0.070917,0.145412458,0
557.029576,0.071134,0.151264229,0
562.039576,0.069274,0.154164487,0
567.049576,0.066204,0.156796244,0
572.059576,0.06189,0.163378299,0
577.069576,0.05835,0.165557042,0
582.079576,0.055986,0.169947093,0
587.079576,0.054416,0.173121216,0
592.089576,0.053579,0.178892379,0
597.099576,0.053127,0.179963771,0
602.109576,0.052551,0.182013108,0
607.119576,0.051279,0.185958824,0
612.129576,0.049825,0.188151724,0
617.139576,0.048416,0.192017869,0
622.139576,0.047549,0.192798269,0
627.149576,0.047051,0.195317979,0
632.159576,0.047077,0.196843282,0
637.169576,0.046709,0.198783542,0
642.179576,0.04512,0.201660963,0
647.189576,0.04354,0.205743111,0
652.199576,0.042653,0.205900013,0
657.209576,0.04159,0.206696081,0
662.209576,0.039386,0.210701168,0
667.219576,0.038001,0.212655483,0
672.229576,0.037628,0.214902302,0
677.239576,0.036117,0.218464615,0
682.249576,0.037431,0.218386042,0
687.259576,0.041553,0.219279398,0
692.269576,0.050378,0.22491939,0
697.269576,0.066978,0.227927291,0
702.279576,0.091056,0.231265638,0
707.289576,0.118833,0.234914767,0
712.299576,0.149565,0.237051714,0
717.309576,0.186387,0.235424042,0
722.319576,0.232221,0.244980678,0
727.329576,0.275127,0.248962582,0
732.339576,0.317665,0.254419314,0
737.339576,0.349855,0.256737191,0
742.349576,0.378847,0.259263954,0
747.359576,0.399522,0.263220333,0
752.369576,0.41472,0.264540986,0
757.379576,0.421902,0.25890824,0
762.389576,0.427975,0.268202148,0
767.399576,0.438683,0.281101329,0
772.399576,0.441617,0.277266099,0
777.409576,0.446087,0.279835259,0
782.419576,0.446428,0.281682571,0
787.429576,0.451421,0.282867278,0
792.439576,0.455099,0.284848335,0
797.449576,0.458405,0.285937828,0
802.459576,0.460724,0.286746288,0
807.469576,0.461895,0.286569378,0
812.469576,0.465706,0.283696706,0
817.479576,0.470253,0.290361161,0
822.489576,0.47222,0.292454995,0
827.499576,0.473911,0.292378522,0
832.509576,0.473984,0.293988682,0
837.519576,0.477918,0.298127475,0
842.529576,0.479514,0.301369942,0
847.529576,0.480326,0.301831495,0
852.539576,0.481592,0.301498157,0
857.549576,0.485283,0.302932176,0
862.559576,0.487799,0.303432951,0
867.569576,0.487828,0.308313741,0
872.579576,0.489401,0.304348606,0
877.589576,0.493797,0.307161114,0
882.599576,0.497491,0.307929865,0
887.599576,0.500621,0.30884168,0
892.609576,0.502251,0.308084014,0
897.619576,0.504946,0.307454922,0
902.629576,0.510221,0.310299329,0
907.639576,0.510323,0.310081047,0
912.649576,0.513325,0.311242097,0
917.659576,0.517073,0.312881009,0
922.669576,0.512494,0.313569447,0
927.669576,0.507004,0.311675923,0
932.679576,0.507557,0.311679866,0
937.689576,0.5167,0.321527519,0
942.699576,0.507292,0.31894543,0
947.709576,0.507639,0.320373689,0
952.719576,0.500116,0.321127642,0
957.729576,0.495197,0.322203668,0
962.729576,0.497327,0.324527766,0
967.739576,0.494904,0.325936797,0
972.749576,0.49414,0.325755868,0
977.759576,0.494848,0.327907485,0
982.769576,0.496231,0.329763937,0
987.779576,0.49557,0.330640524,0
992.789576,0.498496,0.330574855,0
997.799576,0.502098,0.331297036,0
1002.799576,0.505643,0.333333035,0
1007.809576,0.507944,0.334260646,0
1012.819576,0.511187,0.336054296,0
1017.829576,0.5162,0.335058584,0
1022.839576,0.521491,0.337645153,0
1027.849576,0.523189,0.339441696,0
1032.859576,0.525428,0.337721345,0
1037.859576,0.526797,0.339503448,0
1042.869576,0.528413,0.339803657,0
1047.879576,0.532182,0.340509632,0
1052.889576,0.533989,0.340943509,0
1057.899576,0.53787,0.341294538,0
1062.909576,0.53787,0.34207627,0
1067.919576,0.538106,0.342799808,0
1072.929576,0.539759,0.343466637,0
1077.929576,0.541907,0.343725217,0
1082.939576,0.542196,0.343761751,0
1087.949576,0.542716,0.343997802,0
1092.959576,0.542751,0.342974336,0
1097.969576,0.545059,0.34207225,0
1102.979576,0.545117,0.341374954,0
1107.989576,0.54115,0.338506071,0
1112.989576,0.53975,0.33048151,0
1117.999576,0.541573,0.323334867,0
1123.009576,0.536608,0.326027275,0
1128.019576,0.537959,0.33522474,0
1133.029576,0.527034,0.335254541,0
1138.039576,0.512714,0.341955198,0
1143.049576,0.502248,0.335165421,0
1148.059576,0.487986,0.342568954,0
1153.059576,0.483727,0.345156958,0
1158.069576,0.470868,0.347133892,0
1163.079576,0.467377,0.348253237,0
1168.089576,0.469596,0.348917993,0
1173.099576,0.468397,0.349242703,0
1178.109576,0.467056,0.350048116,0
1183.119576,0.465335,0.35058627,0
1188.119576,0.464184,0.352099835,0
1193.129576,0.46416,0.352972427,0
1198.139576,0.464027,0.353092219,0
1203.149576,0.458273,0.354667382,0
1208.159576,0.460264,0.3559302,0
1213.169576,0.465124,0.357453852,0
1218.179576,0.467268,0.358542986,0
1223.189576,0.470919,0.359977773,0
1228.189576,0.475501,0.361296942,0
1233.199576,0.478596,0.362102457,0
1238.209576,0.482807,0.362988619,0
1243.219576,0.482849,0.363916794,0
1248.229576,0.484772,0.364850038,0
1253.239576,0.488821,0.36465129,0
1258.249576,0.489829,0.362768647,0
1263.249576,0.487546,0.360922538,0
1268.259576,0.490183,0.366811663,0
1273.269576,0.492184,0.372177354,0
1278.279576,0.494367,0.367912549,0
1283.289576,0.493266,0.368627151,0
1288.299576,0.49308,0.369848059,0
1293.309576,0.491637,0.369748314,0
1298.319576,0.486548,0.36998631,0
1303.319576,0.490812,0.358238707,0
1308.329576,0.480164,0.359095964,0
1313.339576,0.475492,0.359209048,0
1318.349576,0.463233,0.359716147,0
1323.359576,0.449786,0.357999302,0
1328.369576,0.443035,0.357647019,0
1333.379576,0.424632,0.358224882,0
1338.379576,0.411458,0.357443585,0
1343.389576,0.400555,0.356403812,0
1348.399576,0.391934,0.345550076,0
1353.409576,0.458423,0.321809039,0
1358.419576,0.571688,0.321921457,0
1363.429576,0.335354,0.481758476,0
1368.439576,0.170662,0.448890481,0
1373.449576,-2.095653,0.541516246,0
1378.449576,1.05116,0.523443184,0
1383.459576,0.619121,0.51923867,0
1388.469576,0.666418,0.562718948,0
1393.479576,0.641721,0.576339466,0
1398.489576,0.676388,0.568866653,0
1403.499576,0.584438,0.573378237,0
1408.509576,0.480283,0.531588356,0
1413.509576,0.351385,0.377714349,0
1418.519576,0.308592,0.349057601,0
1423.529576,0.1968,0.332815388,0
1428.539576,0.151745,0.334899365,0
1433.549576,0.163268,0.332361695,0
1438.559576,0.161606,0.333850246,0
1443.569576,0.146401,0.337896232,0
1448.579576,0.128699,0.331618597,0
1453.579576,0.120363,0.363457315,0
1458.589576,0.115784,0.35400918,0
1463.599576,0.118033,0.335052413,0
1468.609576,0.129138,0.298245961,0
1473.619576,0.124908,0.343713492,0
1478.629576,0.127758,0.313996155,0
1483.639576,0.131084,0.329096775,0
1488.639576,0.134312,0.349258116,0
1493.649576,0.137242,0.348722087,0
1498.659576,0.142432,0.354074875,0
1503.669576,0.148029,0.342726509,0
1508.679576,0.153746,0.354164994,0
1513.689576,0.160105,0.357723108,0
1518.699576,0.166536,0.361406672,0
1523.709576,0.172064,0.357842362,0
1528.709576,0.178295,0.361188953,0
1533.719576,0.183963,0.364971801,0
1538.729576,0.190176,0.359486702,0
1543.739576,0.196616,0.367847622,0
1548.749576,0.20155,0.361454189,0
1553.759576,0.20754,0.363176282,0
1558.769576,0.213401,0.361071311,0
1563.769576,0.218391,0.355712609,0
1568.779576,0.222253,0.358535024,0
1573.789576,0.228531,0.350706753,0
1578.799576,0.23309,0.348662844,0
1583.809576,0.239362,0.355377351,0
1588.819576,0.243463,0.356687456,0
1593.829576,0.248088,0.354287986,0
1598.839576,0.252057,0.352837966,0
1603.839576,0.25556,0.359095657,0
1608.849576,0.261041,0.36533558,0
1613.859576,0.265269,0.366005661,0
1618.869576,0.270431,0.354725678,0
1623.879576,0.273784,0.359725875,0
1628.889576,0.275144,0.36365701,0
1633.899576,0.276655,0.360167203,0
1638.899576,0.280138,0.358826349,0
1643.909576,0.282024,0.363392311,0
1648.919576,0.284736,0.359157204,0
1653.929576,0.288048,0.358840123,0
1658.939576,0.288595,0.364467493,0
1663.949576,0.288057,0.359394637,0
1668.959576,0.286624,0.361246378,0
1673.969576,0.285907,0.362799062,0
1678.969576,0.28586,0.367203757,0
1683.979576,0.284825,0.365677648,0
1688.989576,0.282728,0.362958511,0
1693.999576,0.279899,0.363142385,0
1699.009576,0.279606,0.361550914,0
1704.019576,0.277863,0.360584925,0
1709.029576,0.275981,0.359823342,0
1714.029576,0.272086,0.362072938,0
1719.039576,0.26913,0.35876068,0
1724.049576,0.26498,0.358183458,0
1729.059576,0.261695,0.357188718,0
1734.069576,0.259836,0.358023522,0
1739.079576,0.25844,0.366157737,0
1744.089576,0.254341,0.356229385,0
1749.099576,0.250795,0.363596206,0
1754.099576,0.247341,0.356010975,0
1759.109576,0.242284,0.360822639,0
1764.119576,0.238905,0.353432367,0
1769.129576,0.233476,0.359150547,0
1774.139576,0.230743,0.340614165,0
1779.149576,0.229655,0.351320792,0
1784.159576,0.226005,0.334963037,0
1789.159576,0.223831,0.333083492,0
1794.169576,0.221973,0.305897706,0
1799.179576,0.226536,0.30379335,0
1804.189576,0.243303,0.249855246,0
1809.199576,0.258361,0.221215779,0
1814.209576,0.619515,0.179893404,0
1819.219576,-0.797616,0.150499344,0
1824.229576,3.941773,0.372880436,0
1829.229576,17.947548,3.032113094,0
1834.239576,-0.294288,9.997404572,0
1839.249576,0.392511,9.997330019,0
1844.259576,0.679743,9.997433246,0
1849.269576,0.508665,9.997404572,0
1854.279576,0.406638,9.997430789,0
1859.289576,0.546889,9.997535654,0
1864.299576,0.583763,9.997567606,0
1869.299576,0.513185,9.99751845,0
1874.309576,0.447407,9.997542208,0
1879.319576,0.566984,9.997565148,0
1884.329576,0.534365,9.997481583,0
1889.339576,0.588533,9.997574979,0
1894.349576,0.54887,9.997485679,0
1899.359576,0.524496,9.997413584,0
1904.359576,0.381513,9.997457005,0
1909.369576,0.451263,9.997398837,0
1914.379576,0.783457,9.997421777,0
1919.389576,1.139693,6.777288859,0
1924.399576,0.670148,1.88194408,0
1929.409576,1.020264,1.082270065,0
1934.419576,0.569672,0.306849307,0
1939.429576,0.155584,0.365603479,0
1944.429576,0.084475,0.263608305,0
1949.439576,0.063718,0.279618564,0
1954.449576,0.074788,0.22276918,0
1959.459576,0.057417,0.294723229,0
1964.469576,0.046555,0.338444959,0
1969.479576,0.044204,0.31803615,0
1974.489576,0.044713,0.327781165,0
1979.489576,0.045565,0.331450546,0
1984.499576,0.047202,0.332242697,0
1989.509576,0.04935,0.330945649,0
1994.519576,0.050646,0.30573521,0
1999.529576,0.055562,0.267527971,0
2004.539576,0.064622,0.301823814,0
2009.549576,0.060098,0.306956938,0
2014.559576,0.064324,0.29728138,0
2019.559576,0.062291,0.337362533,0
2024.569576,0.063485,0.341808985,0
2029.579576,0.065013,0.340973003,0
2034.589576,0.067476,0.34258237,0
2039.599576,0.069355,0.337537292,0
2044.609576,0.071263,0.339049909,0
2049.619576,0.07355,0.324172026,0
2054.619576,0.075411,0.337376076,0
2059.629576,0.078386,0.339625903,0
2064.639576,0.080088,0.331848631,0
2069.649576,0.082018,0.337617324,0
2074.659576,0.084268,0.342325812,0
2079.669576,0.086292,0.341302808,0
2084.679576,0.088929,0.338789281,0
2089.689576,0.091077,0.337613253,0
2094.689576,0.093811,0.33723314,0
2099.699576,0.095933,0.338680472,0
2104.709576,0.098265,0.334000351,0
2109.719576,0.099986,0.331173302,0
2114.729576,0.102557,0.330905607,0
2119.739576,0.103911,0.333513324,0
2124.749576,0.106192,0.335530966,0
2129.749576,0.108026,0.338897859,0
2134.759576,0.109067,0.334134275,0
2139.769576,0.109948,0.3339461,0
2144.779576,0.111904,0.329150257,0
2149.789576,0.113004,0.324655187,0
2154.799576,0.114657,0.328389545,0
2159.809576,0.115165,0.320770392,0
2164.819576,0.116113,0.321346513,0
2169.819576,0.117416,0.322091813,0
2174.829576,0.118983,0.318449904,0
2179.839576,0.121166,0.314063207,0
2184.849576,0.122873,0.314331464,0
2189.859576,0.123351,0.315150703,0
2194.869576,0.123597,0.309280959,0
2199.879576,0.123467,0.306773858,0
2204.879576,0.124527,0.302913871,0
2209.889576,0.125104,0.306028584,0
2214.899576,0.125523,0.310758091,0
2219.909576,0.125429,0.316320688,0
2224.919576,0.124264,0.316878658,0
2229.929576,0.122138,0.3170123,0
2234.939576,0.120375,0.315122745,0
2239.949576,0.118145,0.312812549,0
2244.949576,0.116206,0.311718115,0
2249.959576,0.113654,0.309783987,0
2254.969576,0.110913,0.308316736,0
2259.979576,0.107918,0.305851572,0
2264.989576,0.104116,0.302780075,0
2269.999576,0.100493,0.305507327,0
2275.009576,0.09827,0.30472726,0
2280.009576,0.09706,0.298376352,0
2285.019576,0.094633,0.300106177,0
2290.029576,0.092864,0.294093138,0
2295.039576,0.090304,0.291860849,0
2300.049576,0.087895,0.293372109,0
2305.059576,0.08479,0.293877646,0
2310.069576,0.08263,0.294735441,0
2315.079576,0.080634,0.279492909,0
2320.079576,0.080026,0.283180109,0
2325.089576,0.078638,0.289262554,0
2330.099576,0.076978,0.284430869,0
2335.109576,0.075448,0.280019389,0
2340.119576,0.073256,0.276499831,0
2345.129576,0.071805,0.27455431,0
2350.139576,0.069129,0.267254823,0
2355.139576,0.06802,0.282160586,0
2360.149576,0.066315,0.28327033,0
2365.159576,0.064363,0.272395115,0
2370.169576,0.062546,0.275926577,0
2375.179576,0.061961,0.274190147,0
2380.189576,0.060331,0.268292165,0
2385.199576,0.058542,0.270515493,0
2390.209576,0.057257,0.279776016,0
2395.209576,0.05516,0.280800839,0
2400.219576,0.053237,0.277660549,0
2405.229576,0.052177,0.267738573,0
2410.239576,0.051819,0.265420312,0
2415.249576,0.051314,0.254378402,0
2420.259576,0.047502,0.282529485,0
2425.269576,0.04448,0.280142304,0
2430.269576,0.042897,0.267277506,0
2435.279576,0.041554,0.286581743,0
2440.289576,0.039088,0.265796866,0
2445.299576,0.040968,0.237388022,0
2450.309576,0.045251,0.289257894,0
2455.319576,0.035193,0.301330131,0
2460.329576,0.032755,0.287335978,0
2465.339576,0.033638,0.286436683,0
2470.339576,0.038625,0.2810767,0
2475.349576,0.040762,0.281294752,0
2480.359576,0.068048,0.274444939,0
2485.369576,0.249379,0.253895036,0
2490.379576,0.498293,0.291431811,0
2495.389576,0.216578,0.378625959,0
2500.399576,0.114358,0.320881888,0